ScrapingTime,EventID,EventTitle,EventAttendees,EventDate,EventURL,EventShortDesc
Thu Jul 22 06:22:03 2021,6776078373987909632,Webseminar: Es muss nicht immer Scrum sein,1,"Wed, Aug 18, 5:00 PM BST",https://www.linkedin.com/events/6776078373987909632/,"Das interaktive und strukturierte Webseminar vermittelt die wichtigsten Grundlagen zu Agilen Methoden, Werten und Prinzipien und gibt einen Überblick über die Frameworks Effectuation, Design Thinking, Reframing und First Principle Thinking. Das Grundverständnis für die Möglichkeiten und Herausforderungen bei der Integration in das eigene Projektmanagement werden gelegt. TEILNAHMEGEBÜHR € 280,00 (+ gesetzl. MwSt.) HINWEIS Dieses Seminar wird auch von Teilnehmern außerhalb von LinkedIn besucht. Es findet auch dann statt, wenn es hier bei LinkedIn nur wenige oder keine weiteren Anmeldungen gibt. Aus diesem Grund möchten wir Sie darum bitten, sich über unsere Homepage https://www.heupel-consultants.com/index.php/anmeldung anzumelden. Anmeldung: https://www.heupel-consultants.com/index.php/anmeldung Die Teilnehmerzahl ist begrenzt! Bitte melden Sie sich über das Anmeldeformular auf unserer Homepage, per E-Mail oder telefonisch unter +49 7276 96111 an. Sollten Sie sich nur über LinkedIn anmelden, bekommen Sie keine weiteren Informationen über das Seminar. Daher ist es wichtig, sich über die oben genannten Wege anzumelden. Wir bedanken uns für Ihr Verständnis! PROGRAMM 𝗦𝗽𝗿𝗶𝗻𝘁 𝟭: ""𝗔𝗴𝗶𝗹𝗲 𝗠𝗲𝘁𝗵𝗼𝗱𝗲𝗻, 𝗪𝗲𝗿𝘁𝗲 𝘂𝗻𝗱 𝗣𝗿𝗶𝗻𝘇𝗶𝗽𝗶𝗲𝗻"" Einstieg und Einführung ins Thema Input · Warum agil? - Management in der VUCA-Welt · Warum funktionieren agile Methoden? – Werte und Wirkprinzipien · Wo, wie sehr agil? - Sinnvoller Einsatz agiler Methoden Fragen der Teilnehmer Diskussion Quiz mit Rückmeldung und Lernhinweisen Abschluss (""Retro"") 𝗦𝗽𝗿𝗶𝗻𝘁 𝟮: ""𝗔𝗹𝘁𝗲𝗿𝗻𝗮𝘁𝗶𝘃𝗲 𝗔𝗴𝗶𝗹𝗲 𝗠𝗲𝘁𝗵𝗼𝗱𝗲𝗻"" Einstieg und Einführung ins Thema Input · Managementansätze in komplex-chaotischen Bereich · Kurzvostellung der Methoden in Theorie und Praxis: - Effectuation - Reframing - First Principle Thinking Fragen der Teilnehmer Diskussion Quiz mit Rückmeldung und Lernhinweisen Abschluss (""Retro"") 𝗦𝗽𝗿𝗶𝗻𝘁 𝟯: ""𝗔𝗴𝗶𝗹𝗲 𝗠𝗲𝘁𝗵𝗼𝗱𝗲𝗻 𝗶𝗻 𝗱𝗮𝘀 𝗯𝗲𝘀𝘁𝗲𝗵𝗲𝗻𝗱𝗲 𝗣𝗿𝗼𝗷𝗲𝗸𝘁𝗺𝗮𝗻𝗮𝗴𝗲𝗺𝗲𝗻𝘁 𝗲𝗶𝗻𝗯𝗶𝗻𝗱𝗲𝗻"" Einstieg und Einführung ins Thema Input · Sweet Spots der vorgestellten Ansätze · Der „richtige“ Methodenmix (Cafeteria-Prinzip) · Übergeordnete Methodenelemente aus Design Thinking: Personas, Customer Journey und User Experience · Agile Methoden agil einführen: Vorgehen in kleinen Schritten (Inspect & Adapt) · Auftraggebung und Umfeld alsHerausforderungen Fragen der Teilnehmer Diskussion Quiz mit Rückmeldung und Lernhinweisen Abschluss (""Retro"")"
Thu Jul 22 06:22:03 2021,6811680998175076352,Google Drive for Small Business (Web and Beyond Webinars),2,"Thu, Jul 15, 10:00 PM BST",https://www.linkedin.com/events/6811680998175076352/,"Your business needs to be able to share files both internally, and with vendors and clients. Google Drive (a part of Google Workspace) is not the same file hosting and synchronization service that launched in April 2012 to consumers. Google Drive ensures today not only secure Web-based file storage, but also a set of productivity applications for word processing, spreadsheets, forms/surveys, presentations, drawings, website hosting (through Google Sites), and more. In this Web and Beyond Webinar, you’ll walk away with: - What Google Drive can do for internal and external collaboration, digital marketing, and other use cases, - Highlight the process for getting started with Google Drive for greater productivity, and - Tips and tricks to get the most out of Google Drive within Google Workspace. Ray will be available live to answer your questions. This Webinar, as part of W3C Web Services’s (https://web.w3cinc.com) Web and Beyond Webinars series, will be presented by Digital Marketing Strategist Ray Sidney-Smith, Google Small Business Advisor for Productivity, Evernote Regional Leader for North America, author of SoLoMo Success: Social Media, Local and Web Small Business Marketing Strategy Explained (2014) (http://w3cinc.com/books), and Community Host of Web and Beyond Community (https://www.webandbeyond.community), a digital community of business owners learning and sharing how to market and managed on the Web and beyond. Who should attend? - Small business owners, entrepreneurs, freelancers, micropreneurs, and solopreneurs - Office/sales/customer service managers, marketing directors, executives and professionals - Administrative/executive assistants and sales/account representatives - Small not-for-profit executive directors and board members We recommend that you close all other applications on your computer, laptop or mobile device while watching the Webinar. It’ll be watched best on a broadband (cable, FiOS or DSL) connection to the Internet. Log on several minutes early to make sure you are up and running properly for the Webinar. If youany technical issues, please contact Zoom Support (https://support.zoom.us/hc/en-us) (click on the blue live chat bubble in the bottom-right corner of the screen)."
Thu Jul 22 06:22:03 2021,6810659933428686848,Professional Development: Profitable Real Estate or First-time Home Buyers,3,"Thu, Jul 15, 8:00 PM BST",https://www.linkedin.com/events/6810659933428686848/,"St. John’s University’s Alumni Professional Development Series provides online learning from top alumni and industry experts. The St. John's Corporate and Foundations group hand-selects these individuals who will discuss topics for business professionals seeking professional growth and those interested in learning about the latest trends in their industry. Overview Join us as Michael Ferraro and O’Brian Joslyn give us tips and tricks for Profitable Real Estate or First-time home buyer. In this webinar, learn saving strategies and ways to strengthen your credit; benefits of utilizing first-time homebuyer programs; how to determine how much house you can afford; benefits of shopping for multiple rates from lenders; the importance of obtaining a pre-approval letter; and how to identify which real estate agent will benefit you the most. Registration is required. Register Here: http://bit.ly/ProfitableRealEstate About Michael Ferraro Michael Ferraro is the owner of LLA real estate (leading lifestyle agent) powered by compass. Michael is part of the next generation of real estate brokers in CT. Hisin media marketing mixed with Compass's new state-of-the-art technology platform has allowed Michael to sell and set record sale prices on some of the most luxurious properties in Greenwich in 2020. Real estate is all about being an expert in knowing the market and knowing what areas are hot and what are not. Michael helps his clients find the best on and off-market properties that best fit their client’s needs and lifestyles. Michael also consults his clients to maximize their leverage and get his clients the best deal possible. Michael offers a fun scale concierge service during and the home search process. Quickly earning such positive notoriety as a leader in his industry, he is consistent in delivering premium service across the board. Michael is honored to serve his home state of Connecticut, one of the most robust markets in the country. Being a collegiate All-American swimmer, Michael understands the amount of hard work, discipline, and dedication it takes to excel at what he does. He is a trusted member of his community at large and locally; while teaching and coaching swimming in New Canaan and Trumbull, Michael’s local insights and knowledge of the area give him and his clients quite an advantage towards making their goals, reality. He is no stranger to competitive markets or competition, which enables him to be a powerful competitor and real estate agent who provides white-glove service on top of his unmatched negotiation skills which you won't find elsewhere. Michael is the agent who will get your home sold or help you find the perfect lifestyle and home to buy. About O’Brian Joslyn As the real estate market has shifted from print to digital technologies, O’Brian Joslyn is exceeding client's expectations with his online marketing efforts. His unique skill-set and determination to stay ahead of the industry, coupled with his depth of experience and professionalism, his commitment to excellence, and stellarservice, truly positions him as a force for his clients. Quickly earning such positive notoriety as a leader in his industry, he is consistent in delivering premium service across the board. O'Brian is a trusted member of his community at large and locally. While competing at Boston University and living in MetroWest Boston, O’Brian has local insights and knowledge of the area that gives him and his clients quite an advantage towards making their goals, reality. Being a former D1 athlete, O’Brian understands the amount of hard work, discipline, and dedication it takes to excel at what he does. O’Brian is honored to work with the most prestigious team in Massachusetts “Company,” in one of the most robust markets in the country. He is no stranger to competitive markets or competition, which enables him to be a powerful competitor and real estate agent who provides white-glove service on top of his unmatched negotiation skills. O’Brian is the agent who will get your home sold or help you find the perfect lifestyle home to buy. As a member of the growing collective of top producing agents at Company at Compass, we are a collaborative of Greater Boston's luxury real estate experts. The company provides you with real estate solutions you never knew were possible."
Thu Jul 22 06:22:03 2021,6728076633422479360,MBA CX - Customer Experience - 360h - Parcelas reduzidas até Janeiro / 2021,812,"Tue, Nov 24 - Tue, May 24",https://www.linkedin.com/events/6728076633422479360/,"Quer adquirir mais conhecimento pois entende que sua carreira depende não apenas de sua experiência, mas de um conhecimento amplo e aprofundado em experiência do cliente? Vem reparando que a maioria das empresas deseja vender mais, mas poucas trazem o cliente para o centro da estratégia? Assim, acabam entrando em disputa de preços, uma estratégia pouco sustentável para os negócios. O que fazer? Bruno Gobbato, coordenador do MBA CX da SEDA Executive Education, orienta sobre quais são os pilares para ter um planejamento centrado no cliente: Mas, antes, é muito importante ter em mente que não se trata somente de criar um momento... UAU para o cliente!!! O fundamental é: • Ter consistência e coerência nas ações; • Conhecer muito bem o cliente e criar as personas do negócio; • Se colocar no lugar do cliente para avaliar o relacionamento pelo ponto de vista dele; • Identificar todos os pontos de contato com a empresa, os diretos e indiretos; • Entregar valor no final do dia. Quer aprender a mapear corretamente, entender o cliente e implementar uma estratégia de experiência do cliente na sua empresa? Quer ter acesso a uma metodologia exclusiva e saber como enxergar os passos do cliente na relação com a sua empresa? O MBA de CX 360 Horas da Seda Executive Education capacita profissionais que são líderes ou desejam se tornar um líder do mercado. - Aulas online e AO VIVO (via Zoom) - Segundas e Quartas, das 19h às 21h30; - Aulas com total interação, para tirar dúvidas e expandir seu conhecimento; - Aulas gravadas para você não perder nenhum conteúdo e poder aprender no momento mais conveniente para você; - Corpo docente com os principais experts do mercado, que somarão suas experiências ao conteúdo; - Certificado reconhecido pelo MEC, após conclusão do curso. Se interessou? Confira toda as disciplinas e entenda porque o MBA SEDA é o mais completo e a melhor oportunidade para se destacar no mercado. •Insights • Customer Centric | Transformando a Cultura • Mapeamento e Gestão de Jornada, Design da Experiência e User• Estratégia de CX - Moldando a Personalidade • Métricas e ROI em CX • EX - Employee Experience – Gestão de Pessoas • Governança • Metodologias Contemporâneas (Agile, Scrum, Design Thinking) • Customer Success • Customer Service e VOC • Gestão de Produto, Serviços e Marcas • Neurobranding - Valor, Admiração e Vínculo • Tecnologia Aplicada a CX (CRM, Bot, IA, Telefonia, Sistemas) • Big Data e Analytics • Inovação e Transformação Digital • Liderança em CX • Mediação de Conflitos e Gestão de Crise • Planejamento de Operações Terceirizadas, Dimensionamento, Tráfego e Gestão. • Direito do Consumidor e Jurisprudência • Marketing de Relacionamento e CRM Acesse o site da SEDA e confira o conteúdo programático detalhado de cada disciplina. Faça parte e destaque-se no mercado! Clique no link ""Ingressos"" e receba todas as informações sobre o MBA, investimento e plano de pagamento estendido, com parcelas reduzidas até janeiro de 2021."
Thu Jul 22 06:22:03 2021,6820647427620528128,Customer Experience Estafette 2021,83,"Mon, Sep 13 - Tue, Sep 21",https://www.linkedin.com/events/6820647427620528128/,"Wil jij alles weten over de laatste ontwikkelingen rondom customer experience? Schrijf je dan in voor de Customer Experience Estafette van 13 t/m 21 september 2021. Experts en customer experience professionals van o.a. Nike, Philips, IJsfontein, FBTO en ING delen hun beste praktijkvoorbeelden over de keuzes die jij kunt maken om jouw klantbelevingsstrategie verder te optimaliseren. Tijdens dit meerdaagse onlineevent staan verschillende thema’s centraal met elk hun eigen unieke programma. Kies het dagdeel dat bij jouw interesse past of volg ze allemaal! Programma Maandag 13 september | 13.30 - 16.00 uur | CX in de praktijk: Masterclass & Award Cases Dinsdag 14 september | 09.30 - 12.00 uur| Datadrivenmanagement Dinsdag 14 september | 13.30 - 16.00 uur |Technologie Woensdag 15 september | 13.30 - 16.00 uur | DigitalDonderdag 16 september | 09.30 - 12.00 uur | Betere klantbeleving in de publieke sector door citizen engagement Donderdag 16 september | 13.30 - 16.00 uur |in B2B Maandag 20 september | 13.30 - 16.00 uur |in de financiële dienstverlening Dinsdag 21 september | 09.30 - 12.00 uur | Employee Experience enDinsdag 21 september | 13.30 - 16.00 uur| The future ofAanmelden DeEstafette is een gratis event via live-stream. Bekijk de programma’s & meld je gratis aan!"
Thu Jul 22 06:22:03 2021,6747082430613741568,InnoWerkstatt Kundenbegeisterung durch Customer Experience Management,10,"Mon, Sep 13 - Wed, Sep 22",https://www.linkedin.com/events/6747082430613741568/,"Mit der Innovationswerkstatt Kundenbegeisterung durch Customer Experience Management starten wir in unser neues Format der Innovationswerkstätten im Jahr 2021: 1 Einführungstag – 2 Workshoptage – 1 Transfertag, alles auf das virtuelle Format zugeschnitten. Als starken Kooperationspartner haben wir die MSR Consulting Group gewinnen können, die uns mit ihrer jahrelangen Expertise im BereichManagement zur Seite stehen werden. Das nehmen Sie aus unserer Innovationswerkstatt mit: - Verständnis zum Thema aufbauen und Chancen für das eigene Unternehmen erkennen - Status Quo zumManagement für das eigene Unternehmen verschaffen - Klarheit über die Rollen imManagement erlangen - Skizze zum Vorgehensmodell zum erfolgreichenManagement entwickeln - Methoden zumManagement (z.B. Customer Journey Mapping) kennenlernen und auf das eigene Unternehmen anwenden Der Ablauf der Werkstatt: Tag 1: 13. September 2021, 9 - 13 Uhr - virtuell - Einführung in dasManagement - Vertiefung anhand des 6-stufigen CEM-Kreislaufs - Kernaspekte und Best-Practices in und außerhalb der Assekuranz - Sprintübungen in Kleingruppen - Praxisvortrag Tag 2: 21. September 2021, 9 - 15 Uhr in Leipzig - Quick-Check: Wo steht Ihr Unternehmen? - Erarbeitung eines Zielbilds für das eigene Unternehmen inkl. Nutzenargumentation für Stakeholder - Workshop: Management Buy-In und Start, Customer Journey Logik, Feedbacksystem - Praxisvortrag von Amelie Höllersberger -Manager und CXM Champion der LV 1871 Tag 3: 22. September 2021, 9 - 15 Uhr in Leipzig - Workshop: Mobilisierung und Change, Prozesse und Strukturen, CX-Verankerung - Praxisvortrag - Wrap-Up und Präsentation der Ergebnisse Tag 4: (optional vor Ort oder virtuell) Transfertag - Unsere Experten helfen Ihnen, das Gelernte in Ihrem Unternehmen vorzustellen und ggf. zu implementieren - Mögliche Vertiefungen: CX Business Case, Journey Priorisierung und Mapping, Messsystem, Journey Workshops Die Innovationswerkstatt richtet sich an Führungs- und Fachkräfte aus den Bereichen: - CRM - Marketing - Kundenmanagement - Beschwerde- und Qualitätsmanagement - Unternehmensentwicklung"
Thu Jul 22 06:22:03 2021,6821556327853113344,Curso - CSA - Customer Success Advanced - 26/07 a 05/08,91,"Tue, Jul 27 - Fri, Aug 6",https://www.linkedin.com/events/6821556327853113344/,"DESTAQUE-SE COMO LÍDER DE SUCESSO DO CLIENTE - CSA - CUSTOMER SUCCESS AVANÇADO 18 horas de conteúdo super prático (ao vivo) De 26/07 a 05/08 Das: 18h às 20h00 5ª Turma AO VIVO, via Zoom Aulas com Ricardo Pinho, Luciana Teles e Lilian Oliveira, experts e líderes no mercado de Sucesso do Cliente. • Metodologia 100% aplicada à realidade das empresas • Aulas práticas • Estudo de casos Certificação CSA - SEDA Executive Education Já reconhecida como referência em ensino de CS no mercado VOCÊ VAI APRENDER: - Como migrar do modelo tradicional de pós-venda para o CS: plano de voo - Adoção de métricas inteligentes que impactam no resultado - Modelo de maturidade em Customer Success - Orçamento, diagnóstico e planejamento - Indicadores-chave, como medi-los e análises importantes - Gestão de pessoas em CS - Montar uma estratégia de expansão + KPIs - Montar uma estratégia de advocacia + KPIs - Ações para cada etapa: onboarding, adoção, engajamento, expansão e advocacia - Impacto do churn e da expansão na base - Treinamento e padronização do processo de CS - Provar resultado a cada trimestre Tudo isso, através de uma metodologia com foco na APLICAÇÃO IMEDIATA! Com quem você irá aprender tudo isso? Com a Luciana Teles - Head de Customer Success na AXUR, a Lilian Oliveira Franco - Head deda Chatpay e o Ricardo Pinho, Diretor na Linx Bridge. Investimento R$ 1.399,00 em até 12x sem juros no cartão Faça sua inscrição: https://mbaseda.com/csa"
Thu Jul 22 06:22:03 2021,6815699392310333440,Masterclass CRM,400,"Tue, Jul 6 - Tue, Aug 10",https://www.linkedin.com/events/6815699392310333440/,"Olá! Convido você para o Masterclass CRM! O primeiro realizado no Brasil. Será a maior imersão em Customer Experience que você já viu. Reunimos grandes especialistas em experiência e relacionamento do cliente para levar a você um conteúdo inédito e exclusivo. Vamos juntos, começar a transformar dados em relações humanas. Serão seis encontros, todos às terças-feiras, das 9h às 10h, ao vivo e gratuitos, com convidados experts, que abordarão os principais pilares de CRM. E com uma novidade, todas lives aqui no Linkedin! Anote na agenda: Dia 6/julho • 9h às 10h Tema: Antes de tudo, a Estratégia! Mindset sobre o foco do cliente. Minha convidada: Vanessa Sandrini Dia 13/julho • 9h às 10h Tema: Cultura e Desafios para estruturar o CRM! Liderança & Integração entre as áreas. Minha convidada: Fernanda Schmid Dia 20/julho • 9h às 10h Tema: Inteligência de dados: réguas de relacionamento, métricas & KPI's. Minha convidada: Leticia Guilhermino Dia 27/julho • 9h às 10h Tema: Tecnologia & Ferramentas: como fazer o melhor uso e contribuir para o negócio. Meu convidado: Mateus Mantovani Dia 03/agosto • 9h às 10h Tema: LGPD, é preciso conhecer e aplicar. Minha convidada: Luiza Sato Dia 10/agosto • 9h às 10h Tema: As diferentes possibilidades de relacionamento: campanhas, comunicações & parcerias. Minha convidada: Fernanda Dalben Espero você! Compartilhe com as sua conexões e me mande suas dúvidas e sugestões sobre tópicos que podemos aprofundar durante essa jornada."
Thu Jul 22 06:22:13 2021,6801172497287954432,Online Summer Internship Flash - Mikropraktika bei renommierten Unternehmen,173,"Mon, Jul 26 - Fri, Aug 6",https://www.linkedin.com/events/6801172497287954432/,Im Sommer 2021 starten wir mit einem neuen Event-Format für Studierende der LMU: Machen Sie ein Mikro-Praktikum bei zwei der folgenden Unternehmen (oder bei einem Unternehmen und bei der LMU)! Willkommen sind Studierende aller Fachbereiche! Avanade – Jointventure aus Microsoft und Accenture (für IT-affine Studierende) Capgemini – IT-Consulting und Business Analyse (für IT-affine Studierende) FUTURY – Consulting im Themenbereich Nachhaltigkeit (für Studierende aller Fachbereiche) KPMG – Strategieberatung und Wirtschaftsprüfung (für Studierende aller Fachbereiche) LMU München – Optimierung der User Experience in der Career Community (für Studierende aller Fachbereiche) McKinsey – Strategieberatung (für Studierende aller Fachbereiche) OC&C – Strategieberatung (für Studierende aller Fachbereiche) Qualtrics –& Management (English: for IT-savvy students) thaltegos – datengetriebene Managementberatung (für daten-/strategieaffine Studierende) VMWare – IT-Services (English: for IT-savvy students)
Thu Jul 22 06:22:13 2021,6759044068002603008,Neue Folge 24: Was bedeutet CX Management für die SAP?,33,"Tue, Jan 26 - Fri, Dec 31",https://www.linkedin.com/events/6759044068002603008/,"ab Dienstag 26.1.lLive ab 6:00 Uhr die neue Folge von CX-Talks: CX Management bei der SAP mit Kersting Köder (Head of Markeing EMEA SAP) Welche Bedeutung hat die Customer Experience im Marketing der SAP? Wie vermarktet man CX Software? Und warum bietet die Kombination von X und O Daten soviel Potential? “Im Optimalfall ist der #CMO derjenige, der zukünftig nicht nur Interaktionen mit dem Kunden verbessert, sondern wertvolle Hinweise für Produktoptimierungen gibt und maßgeblich dazu beiträgt, ganz neue, kundenzentrierte Geschäftsmodelle zu entwickeln.” Dieses Zitat wurde vom Fachmagazin Absatzwirtschaft als eines der Top 50 Zitate von Marketing Entscheiderinnen und Entscheidern im Jahr 2020 ausgewählt. Es stammt von unserem heutigen Gast im Podcast: Kerstin Köder von der SAP. Als Head of Marketing für Europa, den mittleren Osten und Afrika verantwortet sie das Marketing in rund 50 SAP-Niederlassungen und 150 Ländern. Sie ist eine extrem erfolgreiche, trotzdem persönlich sehr nahbare und deshalb auch gefragte und vielbeschäftigte Person in der SAP. Ich freue ich mich also ganz besonders, dass sie sich die Zeit genommen hat und ich mich mit ihr heute im Podcast zum Themaals Management- und Marketingaufgabe bei der SAP unterhalten darf. Mehr zu Kerstin Köder gibt es z.B. auf LinkedIn https://bit.ly/3sQUank Das Interview der Absatzwirtschaft mit ihr gibt es hier: https://bit.ly/3pfA9o2 Und natürlich www.sap.com und www.qualtrics.com Hat Ihnen die Sendung gefallen? Haben Sie Fragen? Schreiben Sie uns eine Email oder besuchen Sie unsere Websites www.cx-talks.com und www.i-cem.de"
Thu Jul 22 06:22:13 2021,6817907763344109568,Sourcing and Recruiting Marathon,437,"Thu, Jul 15 - Thu, Jul 29",https://www.linkedin.com/events/6817907763344109568/,"Ти початківець в рекрутингу або ж, можливо, вже робиш свої перші кроки в професії? 🔹 Хочеш дізнатися більше про те, як використовувати Boolean Search та X-ray на повну? 🔹 Як будувати якісні запити для пошуку в Linkedin та не тільки? 🔹 Де ще шукати технічних кандидатів, бо не Linkedin'ом ж єдиним?)) 🔹 Дізнатися про candidate journey map та про побудову позитивного candidate experience? 🔹 Послухати про software development від представників delivery для того, щоб бути з розробниками на одній хвилі? Тоді наш Sourcing and Recruiting Marathon саме для тебе. Спікери марафону: 🔹 Юля Мельничук - Senior Talent Delivery Specialist at Intellias 🔹 Оля Бортновська - Talent Acquisition Lead of Customees at Clario 🔹 Мар'яна Андріїв - Scrum Master at PLVision 🔹 Дмитро Лозовицький - Chief Business Analyst at EPAM Systems Коли і що? 🔴 15 липня - воркшоп на тему ""Sourcing. Як знайти ніким не знайдених кандидатів"" від Юлі Мельничук, під час якого ми навчимось будувати стратегію пошуку кандидатів та як ефективно використовувати Google Open Web Search та Linkedin під час пошуку; 🔴 20 липня - воркшоп на тему ""Candidte journey map та побудова позитивного candidate experience"" від Олі Бортновської, під час якого ми розберемось із стадіями candidate journey, навчимось писати перші листи кандидатам так, щоб точно отримати відповідь, працювати із запереченнями кандидатів під час всього рекрутингового процесу; 🔴 22 липня - воркшоп на тему ""Software development для ІТ-рекрутерів"" від Мар'яни Андріїв та Дмитра Лозовицького, після якого слова SDLC, Scrum, Kanban, outstaff та outsource не будуть здаватися вам чужими)) 🔴 29 липня - практичний сорсингтон, під час якого ви не лише зможете використати здобуті знання на практиці, а й ознайомитись із іншими джерелами пошуку технічних спеціалістів, бо ж не Linkedin'ом єдиним)) *Всі заходи відбуватимуться в онлайн-форматі. Участь можлива в наступних форматах: 🔹 відвідування одного воркшопу на вибір - 300 грн 🔹 відвідування 3-х воркшопів та сорсингтону та роздатковий матеріал по альтернативних джералах сорсингу - 750 грн 🔹 відвідування 3-х воркшопів, сорсингтону, роздатковий матеріал та персональна сесія із ментором із сфери рекрутингу - 950 грн 🔹 участь лише в сорсингтоні - 300 грн. Придбати квитки можна тут: https://2event.com/events/1863836?rid=4610 _____________________________________________________________ Наш HR-партнер - robota.ua. Це перша онлайн-платформа з пошуку роботи в Україні, послугами, якої користується понад 3 мільйони українців. Завдяки 20-річній експертизі, вона допомагає фахівцям усіх рівнів знайти роботу, а роботодавцям надає інструменти для ефективного пошуку співробітників. robota.ua: роботи багато - життя одне!"
Thu Jul 22 06:22:13 2021,6804942013973200896,Certificação Customer Success Manager - CS Academy,2,"Tue, Jun 1 - Tue, Aug 31",https://www.linkedin.com/events/6804942013973200896/,"1. Principais Conceitos de Customer Success Compreenda definitivamente todos os conceitos de Customer Success e suas diferenças com Customer Experience e Suporte. 2. Entendendo os objetivos do cliente Se você ainda não sabe o que é Sucesso para o seu cliente, esse módulo vai te ajudar a identificar o Sucesso Desejado, que é um dos pontos mais importantes para a estratégia de CS. 3. Criando o Plano de Sucesso baseados em métricas Se você acha que Customer Success é atender bem o cliente, está completamente errado, nesse módulo, vamos te mostrar como utilizar os dados para ser proativo com o cliente e gerar real valor. 4. Condução de onboarding assistido Com esse módulo, você vai aprender como conduzir um bom processo de onboarding, criando bons momentos de interação em uma das etapas mais importantes da Jornada do Cliente. 5. Condução na Jornada do cliente O projeto termina no prazo e quando você estiver totalmente satisfeito. 6. Conduzindo QBR O projeto termina no prazo e quando você estiver totalmente satisfeito. 7. Gestão de churn O projeto termina no prazo e quando você estiver totalmente satisfeito. 8. Técnicas de expansão O projeto termina no prazo e quando você estiver totalmente satisfeito. 9. Gestão de CS Baseada em Dados O projeto termina no prazo e quando você estiver totalmente satisfeito."
Thu Jul 22 06:22:13 2021,6745659915777384448,CX Academy - in 4 Trainingseinheiten zum CX Master,7,"Thu, Feb 25 - Fri, Nov 26",https://www.linkedin.com/events/6745659915777384448/,"CX FÜHRT ZU GESTEIGERTEM GESCHÄFTSERFOLG In Zeiten von hochkompetitiven und transparenten Märkten ist das Kundenerlebnis zu dem strategischen Wettbewerbsvorteil geworden. Es gibt kaum ein Unternehmen, das sich nicht verstärkt nach den Wünschen und Erwartungen seiner Kunden ausrichten und die Erfahrungen entlang der Customer Journey optimieren möchte. Gleichzeitig entstehen zunehmend Abteilungen, die dezidiert das Thema(CX) im Unternehmen verantworten. Das Aufgabenspektrum eines CX Managers ist ungemein vielschichtig. Dazu gehören neben methodischen auch vermehrt technische Kompetenzen, wenn es um die Generierung von Kunden-Insights geht. Daneben kommt CX Managern eine zentrale Rolle zu, CX im Unternehmen strukturell zu verankern, den kulturellen Wandel voranzutreiben und vieles mehr. Leider gibt es für diese vergleichsweise junge Profession noch keine spezifischen Ausbildungsangebote. Nachdem wir in der jüngsten Vergangenheit des Öfteren auf diese Lücke angesprochen wurden, haben wir dies zum Anlass genommen, ein Trainingsprogramm zu entwickeln, dass diese Kernkompetenzen vermittelt. WAS IST DIE CX ACADEMY? Die CX Academy ist eine gemeinschaftliche Institution von MSR Insights und InMoment. Uns verbindet eine langjährige Kooperation und die klare Fokussierung auf ein Thema:Management. In Ergänzung sehen wir uns in der Lage, CX ganzheitlich zu betrachten und auf alle Anforderungen, die an einen CX Manager gestellt werden, einzugehen. WAS ERWARTET SIE? Der Ausbildungsgang zum CX Master richtet sich an alle, die für das CX Programm eines Unternehmens in zentraler Rolle Verantwortung tragen. Durch unseren modularen Aufbau kommen sowohl Einsteiger wie auch Erfahrene auf ihre Kosten. Im Vordergrund steht weniger die Theorie, sondern das praktische Handwerkszeug, das CX Manager im Alltag benötigen. Ein hoher interaktiver Schulungsanteil und die zu bearbeitenden Fallstudien sorgen dafür, dass neues Wissen unmittelbar angewendet wird. Nicht zuletzt erwarten wir ein intensives Networking und Erfahrungsaustausch der Teilnehmer untereinander – auch außerhalb der Trainings. Wir sehen in der CX Academy somit auch einen Beitrag zum Auf- und Ausbau einer lebendigen CX Community im deutschsprachigen Raum. Wir freuen uns aus Sie."
Thu Jul 22 06:22:13 2021,6806669990880702464,Khoros in Focus,6,"Thu, Jun 24 - Thu, Jul 15",https://www.linkedin.com/events/6806669990880702464/,"NOTE: THIS SERIES TAKES PLACE EACH THURSDAY FROM THE 24TH OF JUNE UNTIL THE 15TH OF JULY —————— Being digital-first means you can efficiently serve customers, improve customer satisfaction, and dramatically reduce support costs. But which channels should you be focusing your efforts on? On each Thursday from 24th June to 15th July, we'll be hosting Khoros in Focus – four weekly sessions designed to give you the opportunity to learn more about the topics you care most about – and discover the art of the possible with Khoros. Each session is optional, simply pick the ones you'd like to join and we look forward to seeing you there. 24th June - Automation & Bots Hear how industry leaders are pushing the boundaries and enhancing their customer experiences through automation and optimisation.   1st July - Digital Care & Messaging We'll be speaking to industry leaders to hear how they've harnessed the power of human connection to stay all-ways connected with their customers, across social and beyond. 8th July - CX Insights Monitor your brand experience score, drill down into the root causes and detect changes in your environment with our deep listening platform, CX Insights. 15th July - Community Discover what are the winning techniques for boosting Community value,and user engagement. What is the real business value gained from hosting an online brand community, and what are the core customer benefits?"
